household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6,market_climb_index,dist_month,is_rainy_season,relative_remoteness,weekly_baseline_hh,avg_weekly_usage,pct_reduction,low_adoption
HH-07342,Musanze,-1.527109,29.611743,2024-03-09,4.0,8.8,2.5,1708,29.4,27.4,37.4,25.2,26.6,37.5,4.27,3,1,0.0698536225529946,35.2,30.583333333333332,0.13115530303030312,1
HH-02893,Rulindo,-1.795488,29.952633,2023-10-04,4.0,7.7,3.7,1723,16.2,13.6,14.2,14.7,14.9,12.9,6.375100000000001,10,1,0.06163596601661179,30.8,14.41666666666667,0.5319264069264069,0
HH-06063,Burera,-1.455183,29.724145,2024-02-20,6.0,8.9,1.3,1952,23.7,27.6,26.1,30.4,21.6,21.3,2.5376,2,0,0.039953269339608306,53.400000000000006,25.11666666666667,0.5296504369538078,0
HH-04418,Nyabihu,-1.608138,29.476233,2023-06-21,3.0,9.8,3.7,2449,21.7,27.6,25.5,26.2,22.3,25.7,9.0613,6,0,0.0801927740537987,29.400000000000002,24.833333333333332,0.15532879818594114,1
HH-03258,Nyabihu,-1.557672,29.487354,2024-04-01,3.0,7.5,5.0,2464,21.4,18.7,20.4,19.5,20.0,20.2,12.32,4,1,0.07318918687939781,22.5,20.033333333333335,0.10962962962962955,1
HH-05665,Burera,-1.43022,29.819875,2023-03-05,5.0,8.1,25.0,1794,39.1,33.6,34.6,41.7,40.8,39.2,44.85,3,1,0.13178013892337687,40.5,38.166666666666664,0.05761316872427989,1
HH-04002,Rulindo,-1.783479,29.965825,2023-08-24,4.0,5.8,2.6,1562,11.5,8.7,11.6,,11.5,13.0,4.0612,8,0,0.04947489513839598,23.2,11.26,0.5146551724137931,0
HH-07163,Burera,-1.481232,29.730925,2023-05-25,2.0,4.0,8.1,1601,3.9,4.2,4.2,3.7,3.1,3.9,12.9681,5,1,0.061041245839395165,8.0,3.8333333333333335,0.5208333333333333,0
HH-01298,Nyabihu,-1.607883,29.494386,2023-12-05,5.0,8.6,4.9,2601,22.6,19.3,19.6,15.3,19.3,22.6,12.744900000000001,12,1,0.09480508143028554,43.0,19.783333333333335,0.539922480620155,0
HH-04533,Musanze,-1.52912,29.637481,2023-04-20,7.0,8.9,0.9,1884,60.5,54.8,56.8,54.4,57.3,48.9,1.6956,4,1,0.08566225780206475,62.300000000000004,55.449999999999996,0.10995184590690221,1
HH-04519,Nyabihu,-1.646573,29.471073,2023-10-09,3.0,11.0,2.4,2467,26.9,31.0,30.6,28.7,29.3,26.7,5.9208,10,1,0.10581870735850753,33.0,28.866666666666664,0.12525252525252534,1
HH-05191,Musanze,-1.506918,29.688342,2024-01-27,6.0,10.4,9.4,2086,31.5,29.3,32.4,26.8,22.9,31.3,19.6084,1,0,0.1148140327699108,62.400000000000006,29.03333333333333,0.5347222222222223,0
HH-06660,Musanze,-1.520531,29.630357,2024-04-20,4.0,8.4,3.0,1855,17.6,14.8,12.7,12.4,17.4,13.7,5.5649999999999995,4,1,0.07450459143573644,33.6,14.766666666666667,0.560515873015873,0
HH-07790,Burera,-1.431441,29.784169,2023-07-31,7.0,10.3,5.5,1702,27.8,43.3,37.5,31.9,26.1,28.9,9.361,7,0,0.0960644828135152,72.10000000000001,32.583333333333336,0.548081368469718,0
HH-07642,Musanze,-1.467374,29.603945,2024-01-13,1.0,9.6,2.3,1822,4.1,3.9,4.6,4.8,3.4,4.0,4.1906,1,0,0.02234214687515713,9.6,4.133333333333333,0.5694444444444445,0
HH-00182,Nyabihu,-1.633966,29.458547,2023-06-29,7.0,11.1,3.6,2443,71.6,75.9,76.3,61.7,61.5,71.6,8.7948,6,0,0.0885344433773304,77.7,69.76666666666667,0.10210210210210215,1
HH-04297,Nyabihu,-1.634929,29.494479,2024-06-15,7.0,10.6,3.4,2324,37.0,28.8,30.6,37.3,28.6,35.0,7.901599999999999,6,0,0.11165734224877717,74.2,32.88333333333333,0.5568283917340522,0
HH-04536,Burera,-1.470009,29.734242,2023-09-14,6.0,11.0,0.9,1790,33.7,29.9,26.1,27.3,30.8,31.1,1.611,9,1,0.05625890606443994,66.0,29.816666666666666,0.5482323232323233,0
HH-07443,Nyabihu,-1.585083,29.476371,2023-01-07,3.0,9.4,2.9,2275,12.0,16.1,10.7,13.4,14.7,12.7,6.597499999999999,1,0,0.06810392938356187,28.200000000000003,13.266666666666666,0.529550827423168,0
HH-01296,Nyabihu,-1.614828,29.496796,2023-09-19,1.0,13.1,7.1,2510,11.1,10.0,10.8,11.9,11.7,11.2,17.820999999999998,9,1,0.10065031292508221,13.1,11.116666666666667,0.15139949109414752,1
HH-04961,Burera,-1.464335,29.71098,2023-03-11,3.0,8.3,6.1,1768,12.3,10.1,11.6,13.4,11.8,13.1,10.784799999999999,3,1,0.035106069361124266,24.900000000000002,12.049999999999999,0.5160642570281125,0
HH-05827,Burera,-1.48921,29.843362,2023-05-23,2.0,,2.5,1895,8.4,7.9,7.8,7.9,7.2,7.1,4.7375,5,1,0.16344584862546746,,7.716666666666668,,0
HH-00743,Rulindo,-1.734587,29.977322,2023-11-18,4.0,7.0,0.7,1908,11.9,15.1,11.3,11.6,13.9,15.9,1.3356,11,1,0.017096276142062685,28.0,13.283333333333333,0.5255952380952381,0
HH-02209,Musanze,-1.484293,29.583394,2023-07-23,5.0,4.2,3.4,1921,19.9,16.2,16.9,17.8,17.8,21.9,6.5314,7,0,0.020382403594636493,21.0,18.416666666666668,0.12301587301587295,1
HH-06790,Burera,-1.431803,29.803965,2024-03-28,5.0,10.5,2.5,1983,47.6,49.2,49.0,49.6,36.5,,4.9575000000000005,3,1,0.11580886872504861,52.5,46.38,0.11657142857142852,1
HH-01184,Gakenke,-1.712477,29.770055,2024-05-09,4.0,6.3,0.7,1901,22.3,20.5,23.0,24.2,17.7,18.9,1.3307,5,1,0.042837519668534815,25.2,21.099999999999998,0.16269841269841276,1
HH-07988,Musanze,-1.468561,29.61863,2024-05-14,3.0,7.9,10.4,1487,9.4,11.9,10.8,10.6,11.7,13.6,15.464800000000002,5,1,0.037051785983635385,23.700000000000003,11.333333333333334,0.5218002812939522,0
HH-03397,Rulindo,-1.703449,30.083438,2023-08-05,6.0,6.6,0.6,1597,17.1,16.4,17.1,19.0,16.8,18.5,0.9581999999999999,8,0,0.12701922615595934,39.599999999999994,17.48333333333333,0.5585016835016835,0
HH-03124,Musanze,-1.5006784999999998,29.624293,2023-05-25,4.0,8.0,3.7,1499,14.9,11.9,17.9,15.4,16.4,,5.5463000000000005,5,1,0.05610592533544625,32.0,15.3,0.521875,0
HH-00042,Burera,-1.496113,29.798841,2024-04-20,2.0,8.7,3.4,1752,7.7,6.5,9.1,9.0,8.3,9.6,5.956799999999999,4,1,0.12510193048168686,17.4,8.366666666666665,0.5191570881226054,0
HH-06426,Nyabihu,-1.578044,29.544758,2023-03-17,4.0,7.6,4.6,2432,,26.5,24.5,26.4,26.7,24.7,11.187199999999999,3,1,0.1322205500345526,30.4,25.76,0.15263157894736834,1
HH-04367,Nyabihu,-1.580292,29.493271,2024-04-25,5.0,11.0,6.3,2734,22.8,21.0,23.2,29.0,19.8,24.8,17.2242,4,1,0.08236263869316646,55.0,23.433333333333334,0.573939393939394,0
HH-03911,Nyabihu,-1.639044,29.454342,2023-10-27,4.0,9.3,4.6,2305,17.3,15.9,17.8,17.5,18.9,12.2,10.603,10,1,0.09103069615734262,37.2,16.6,0.553763440860215,0
HH-06858,Musanze,-1.483411,29.576844,2023-10-17,4.0,11.0,4.7,1612,44.0,34.2,37.4,36.6,42.5,44.2,7.5764000000000005,10,1,0.02008049887767353,44.0,39.81666666666666,0.09507575757575766,1
HH-00218,Rulindo,-1.740406,29.987582,2023-03-06,3.0,12.6,8.5,2002,34.7,30.6,33.2,,32.8,32.7,17.017,3,1,0.02802269603988606,37.8,32.8,0.1322751322751323,1
HH-00186,Rulindo,-1.755964,30.083156,2024-04-09,5.0,10.3,1.3,1816,26.5,22.4,21.9,20.9,21.4,26.3,2.3608000000000002,4,1,0.1248188059431776,51.5,23.233333333333334,0.5488673139158576,0
HH-03140,Nyabihu,-1.646663,29.499286,2024-06-05,5.0,9.0,7.2,2393,40.0,37.3,45.7,41.8,40.7,37.4,17.229599999999998,6,0,0.12337221083022015,45.0,40.483333333333334,0.10037037037037035,1
HH-05465,Musanze,-1.457838,29.65306,2023-03-24,5.0,6.9,7.0,1782,29.0,27.9,26.7,26.9,28.3,31.3,12.474,3,1,0.07145943798194519,34.5,28.350000000000005,0.17826086956521725,1
HH-03568,Rulindo,-1.74755,30.025559,2024-05-26,4.0,12.8,4.0,1996,26.7,26.2,24.7,19.9,19.2,24.6,7.984,5,1,0.06665699496343142,51.2,23.55,0.5400390625,0
HH-06986,Musanze,-1.542331,29.657118,2023-11-10,3.0,,6.7,1957,15.5,17.1,12.9,14.6,15.2,13.9,13.1119,11,1,0.10864580485239142,,14.866666666666667,,0
HH-04439,Gakenke,-1.640333,29.777438,2023-07-17,8.0,10.0,0.7,1726,44.0,36.5,,29.2,34.4,38.3,1.2082,7,0,0.032447095948949435,80.0,36.48,0.544,0
HH-00713,Burera,-1.496613,29.756781,2024-02-21,4.0,10.8,1.5,1847,21.1,20.1,,20.0,15.5,17.9,2.7705,2,0,0.09044063822276081,43.2,18.919999999999998,0.5620370370370371,0
HH-01415,Burera,-1.429159,29.839999,2024-01-28,8.0,10.2,1.0,1867,68.1,64.5,66.0,79.2,75.4,,1.867,1,0,0.15193201559803227,81.6,70.64000000000001,0.13431372549019582,1
HH-02803,Gakenke,-1.652816,29.825189,2023-11-16,1.0,7.6,1.9,2094,8.0,6.0,6.3,6.5,6.6,6.9,3.9785999999999997,11,1,0.045239991785974806,7.6,6.716666666666666,0.11622807017543865,1
HH-00088,Burera,-1.491425,29.769138,2024-05-15,3.0,10.3,1.6,1597,28.5,32.7,31.7,21.6,28.0,26.3,2.5552,5,1,0.09715275832371159,30.900000000000002,28.133333333333336,0.08953613807982737,1
HH-05881,Nyabihu,-1.552327,29.529662,2023-02-04,4.0,7.8,7.6,2380,29.8,27.6,28.5,31.4,31.1,33.4,18.087999999999997,2,0,0.11560608496387857,31.2,30.3,0.028846153846153803,1
HH-06563,Nyabihu,7.479156,29.532595,2023-09-01,6.0,11.4,1.3,2452,35.6,25.0,29.6,,33.9,23.5,3.1876,9,1,9.037291040777104,68.4,29.52,0.568421052631579,0
HH-07018,Nyabihu,-1.562934,29.544358,2023-09-16,3.0,12.1,3.3,2403,30.7,29.2,36.9,35.1,39.1,31.8,7.9299,9,1,0.13031182604104408,36.3,33.800000000000004,0.06887052341597777,1
HH-06607,Nyabihu,-1.553194,29.507526,2024-01-01,6.0,12.8,3.5,2315,33.3,45.9,27.0,30.5,28.5,37.1,8.1025,1,0,0.09345337715665032,76.80000000000001,33.71666666666666,0.5609809027777779,0
HH-01028,Rulindo,-1.715652,30.081293,2023-07-19,1.0,10.8,1.9,1969,9.4,9.5,10.9,10.4,9.7,8.6,3.7411,7,0,0.12249631082386275,10.8,9.749999999999998,0.09722222222222245,1
HH-02551,Musanze,-1.486585,29.658049,2023-12-14,4.0,6.9,5.8,1897,21.3,21.6,27.0,22.2,25.8,28.8,11.0026,12,1,0.07947125967106704,27.6,24.450000000000003,0.11413043478260863,1
HH-02113,Nyabihu,-1.583746,29.508043,2024-04-03,1.0,9.9,1.6,2361,7.0,9.3,8.6,7.8,10.3,9.3,3.7776000000000005,4,1,0.09751543855024829,9.9,8.716666666666667,0.11952861952861955,1
HH-00258,Rulindo,-1.722704,30.045716,2023-03-18,2.0,11.4,10.6,1709,22.7,21.6,20.1,18.2,17.0,22.0,18.1154,3,1,0.08627402436625885,22.8,20.26666666666667,0.11111111111111102,1
HH-07793,Musanze,-1.540563,29.566675,2023-11-14,5.0,6.0,1.6,1785,15.1,15.8,12.1,10.7,16.4,10.1,2.856,11,1,0.07808638369910054,30.0,13.366666666666665,0.5544444444444444,0
HH-03247,Burera,-1.40995,29.799275,2023-11-21,6.0,7.0,3.3,1838,20.5,15.8,15.0,25.4,13.8,20.3,6.0654,11,1,0.11435483078309962,42.0,18.466666666666665,0.5603174603174603,0
HH-07687,Rulindo,-1.78607,29.974403,2024-03-09,3.0,10.8,3.3,1820,28.9,30.0,29.5,25.4,35.3,26.9,6.006,3,1,0.05365463092474678,32.400000000000006,29.33333333333334,0.09465020576131684,1
HH-04672,Gakenke,-1.609169,29.848283,2023-10-20,1.0,9.7,1.0,1843,4.7,4.4,3.5,4.4,4.0,4.3,1.843,10,1,0.08975455153929503,9.7,4.216666666666667,0.5652920962199313,0
HH-03783,Nyabihu,-1.62987,29.519745,2023-01-13,6.0,14.2,2.4,2515,44.0,33.9,41.1,48.1,49.1,37.3,6.0360000000000005,1,0,0.12808152087190247,85.19999999999999,42.25,0.5041079812206573,0
HH-00707,Musanze,-1.476851,29.681644,2023-07-04,3.0,11.4,0.9,1725,32.9,32.4,27.3,25.8,25.9,36.7,1.5525000000000002,7,0,0.10060825609985662,34.2,30.166666666666668,0.11793372319688113,1
HH-02454,Musanze,-1.496878,29.592274,2023-04-11,6.0,14.1,4.6,1810,47.0,45.8,39.5,48.2,43.0,37.2,8.325999999999999,4,1,0.034517094060756384,84.6,43.449999999999996,0.4864066193853428,0
HH-01657,Burera,-1.453169,29.823619,2023-10-11,4.0,0.1,5.2,1855,32.5,35.9,29.6,31.8,,31.7,9.646,10,1,0.13622024996681326,0.4,32.3,-79.74999999999999,1
HH-04846,Musanze,-1.493391,29.569692,2023-05-03,7.0,13.7,10.3,1803,71.7,87.7,83.8,99.7,99.3,96.7,18.5709,5,1,0.031841230554737664,95.89999999999999,89.81666666666666,0.06343413277719842,1
HH-05868,Musanze,-1.45714,29.676489,2023-07-14,5.0,11.1,4.0,1838,54.8,59.6,48.5,47.9,50.2,48.3,7.352,7,0,0.0948710556493906,55.5,51.550000000000004,0.0711711711711711,1
HH-03476,Rulindo,-1.794498,29.955064,2023-09-10,5.0,13.5,13.8,1804,48.0,62.2,55.8,,69.9,57.1,24.895200000000003,9,1,0.06039741004264008,67.5,58.6,0.13185185185185183,1
HH-00544,Rulindo,-1.754067,30.052035,2024-02-25,8.0,9.2,10.1,1757,79.9,65.5,67.2,,68.9,65.4,17.7457,2,0,0.0939065528678715,73.6,69.38,0.05733695652173912,1
HH-02352,Gakenke,-1.695552,29.813619,2023-12-28,2.0,11.2,1.2,2019,15.9,20.7,20.3,20.4,17.9,20.4,2.4228,12,1,0.03761371772928672,22.4,19.26666666666667,0.13988095238095222,1
HH-02796,Burera,-1.48942,29.826833,2023-01-01,4.0,10.8,8.6,1855,36.6,35.3,42.6,43.1,44.4,44.4,15.953,1,0,0.1479304009147259,43.2,41.06666666666667,0.0493827160493827,1
HH-04696,Gakenke,-1.675543,29.844864,2023-02-28,6.0,9.3,2.7,1933,25.0,27.4,23.6,26.4,23.4,24.6,5.2191,2,0,0.060718973516581204,55.800000000000004,25.066666666666666,0.5507765830346476,0
HH-05445,Nyabihu,-1.60562,29.515907,2024-01-15,5.0,9.9,4.6,2417,27.1,27.4,27.7,18.9,21.3,17.5,11.118199999999998,1,0,0.11260754010705055,49.5,23.316666666666663,0.5289562289562291,0
HH-07040,Rulindo,-1.754078,30.08685,2024-03-24,5.0,10.8,2.9,1865,31.7,25.8,21.6,30.4,29.3,21.7,5.4085,3,1,0.1281541884326987,54.0,26.75,0.5046296296296297,0
HH-02288,Musanze,-1.476687,29.647971,2023-06-27,6.0,10.1,2.1,1820,31.0,24.6,24.8,31.3,20.5,28.7,3.8220000000000005,6,0,0.06731944947181909,60.599999999999994,26.816666666666663,0.5574807480748075,0
HH-01054,Rulindo,-1.749646,29.983213,2024-04-29,6.0,7.3,4.1,2129,43.4,43.8,37.5,39.0,,41.5,8.7289,4,1,0.027625228617657156,43.8,41.04,0.06301369863013695,1
HH-05563,Musanze,-1.517332,29.597879,2023-03-06,4.0,12.5,3.3,1791,28.7,29.9,21.3,27.3,23.5,20.2,5.910299999999999,3,1,0.05571522486774814,50.0,25.149999999999995,0.4970000000000001,0
HH-06054,Musanze,-1.5006784999999998,29.624293,2023-12-05,4.0,6.8,7.1,1464,14.6,11.5,10.7,13.8,10.8,10.6,10.3944,12,1,0.05610592533544625,27.2,11.999999999999998,0.5588235294117647,0
HH-00382,Rulindo,-1.795467,30.004242,2023-02-14,5.0,8.6,7.6,1924,24.0,17.0,17.9,21.3,19.2,16.9,14.622399999999999,2,0,0.07533919599032597,43.0,19.383333333333336,0.5492248062015503,0
HH-00057,Nyabihu,-1.609614,29.503979,2023-05-18,5.0,8.4,0.6,2130,18.1,16.8,22.5,16.4,15.4,,1.2779999999999998,5,1,0.10390885586655678,42.0,17.840000000000003,0.5752380952380951,0
HH-00070,Gakenke,-1.632757,29.792377,2024-06-21,4.0,8.6,1.1,1706,31.9,26.4,28.6,35.4,34.0,37.4,1.8766,6,0,0.04013350205049724,34.4,32.28333333333334,0.061531007751937795,1
HH-03208,Rulindo,-1.796892,29.988323,2024-02-12,5.0,7.1,2.2,1509,,16.3,16.5,15.7,19.5,,3.3198,2,0,0.06858847539887529,35.5,17.0,0.5211267605633803,0
HH-02752,Rulindo,-1.768327,30.02837,2023-01-09,5.0,14.2,9.0,2029,21.9,20.5,27.5,19.6,,19.0,18.261,1,0,0.07615589098136748,71.0,21.7,0.6943661971830986,0
HH-01430,Gakenke,-1.610755,29.800451,2023-08-24,6.0,7.3,2.0,2082,38.8,37.5,35.5,41.6,43.3,36.8,4.164,8,0,0.06340892164945905,43.8,38.916666666666664,0.11149162861491628,1
HH-01546,Burera,-1.488595,29.827396,2023-04-09,4.0,10.0,2.9,1666,25.2,16.9,22.8,20.2,19.2,18.2,4.8313999999999995,4,1,0.14817148512003592,40.0,20.416666666666668,0.4895833333333333,0
HH-01128,Musanze,-1.536709,29.560822,2023-11-30,6.0,,8.3,1700,19.9,28.9,30.0,21.0,22.3,22.7,14.110000000000001,11,1,0.07572319984350531,,24.13333333333333,,0
HH-03321,Burera,-1.468858,3.132199,2023-03-13,6.0,8.0,15.4,1929,41.2,47.9,39.9,44.1,45.9,48.7,29.7066,3,1,26.55611778195409,48.0,44.61666666666667,0.0704861111111111,1
HH-06612,Rulindo,-1.774914,30.040974,2023-10-28,6.0,10.6,0.7,1788,35.0,37.4,25.6,29.1,31.7,27.6,1.2516,10,1,0.09037523704832866,63.599999999999994,31.066666666666663,0.5115303983228512,0
HH-02488,Gakenke,-1.696635,29.774174,2024-02-19,2.0,8.9,0.9,2097,14.8,15.0,16.8,15.8,,16.2,1.8873,2,0,0.02656040632541515,17.8,15.720000000000002,0.11685393258426956,1
HH-07783,Gakenke,-1.698447,29.774679,2024-02-26,5.0,10.5,0.8,2004,29.0,24.0,25.8,20.6,26.4,21.6,1.6032000000000002,2,0,0.02806935487064577,52.5,24.566666666666666,0.532063492063492,0
HH-03008,Nyabihu,-1.574629,29.498128,2024-06-11,5.0,6.0,1.7,2508,15.2,15.2,12.9,16.5,11.9,15.3,4.2636,6,0,0.08572022164922347,30.0,14.5,0.5166666666666667,0
HH-00446,Gakenke,-1.61041,29.886114,2024-01-03,3.0,7.5,7.7,2184,19.8,23.2,22.8,21.8,16.5,15.9,16.8168,1,0,0.11907034782031471,22.5,20.0,0.1111111111111111,1
HH-07565,Burera,-1.439352,29.798515,2023-11-20,3.0,8.7,2.6,1852,13.8,11.8,14.9,14.8,14.3,14.7,4.815200000000001,11,1,0.11023158059707887,26.099999999999998,14.049999999999999,0.4616858237547893,0
HH-06512,Rulindo,-1.704345,30.081292,2023-08-04,3.0,6.6,4.4,2013,17.7,20.8,17.5,15.5,19.2,17.9,8.8572,8,0,0.12472028600955991,19.799999999999997,18.099999999999998,0.08585858585858583,1
HH-04882,Musanze,-1.46642,29.598148,2023-12-04,4.0,12.1,4.8,1782,24.5,19.3,20.0,23.8,21.2,25.4,8.5536,12,1,0.016467576271139643,48.4,22.366666666666664,0.537878787878788,0
HH-00801,Rulindo,-1.793676,30.1,2024-01-15,3.0,10.0,17.4,1575,,26.2,27.1,28.0,27.7,,27.404999999999998,1,0,0.15185256458786803,30.0,27.25,0.09166666666666666,1
HH-03559,Nyabihu,-1.642035,29.453717,2024-02-18,2.0,9.1,1.4,2373,7.5,10.1,7.2,7.3,8.9,8.7,3.3222,2,0,0.09345770818701728,18.2,8.283333333333333,0.5448717948717948,0
HH-03207,Gakenke,-1.636498,29.880043,2024-03-27,5.0,8.4,7.3,1874,40.1,37.7,40.8,44.3,41.0,37.1,13.680200000000001,3,1,0.10218487781987123,42.0,40.166666666666664,0.043650793650793704,1
HH-06665,Gakenke,-1.671555,29.826368,2023-07-08,6.0,7.3,2.4,1953,42.6,42.4,39.2,36.4,40.8,43.1,4.6872,7,0,0.042125884036078795,43.8,40.74999999999999,0.06963470319634714,1
HH-07588,Rulindo,-1.72082,30.010901,2024-02-13,3.0,10.0,5.5,1816,14.9,16.4,13.2,15.2,13.1,12.0,9.988,2,0,0.05244112860090936,30.0,14.133333333333333,0.5288888888888889,0
HH-02346,Rulindo,-1.748901,30.00654,2023-02-28,6.0,5.4,1.0,1794,15.8,16.2,15.5,13.4,14.8,15.9,1.794,2,0,0.048552821003076146,32.400000000000006,15.266666666666667,0.52880658436214,0
HH-07399,Rulindo,-1.770175,30.031957,2023-04-21,3.0,9.2,4.5,1670,13.2,12.9,9.4,14.2,13.1,14.0,7.515,4,1,0.080190629908677,27.599999999999998,12.800000000000002,0.5362318840579708,0
HH-06475,Rulindo,-1.775798,30.077112,2024-06-03,5.0,,4.3,1783,20.8,17.8,19.9,21.6,18.7,17.7,7.666899999999999,6,0,0.12402500051748196,,19.416666666666668,,0
HH-00020,Musanze,-1.514797,29.614743,2023-12-13,4.0,9.3,3.4,1734,21.9,20.4,13.3,14.9,15.2,17.5,5.8956,12,1,0.06053599429566085,37.2,17.2,0.5376344086021506,0
HH-07384,Burera,-1.490368,29.735068,2023-02-17,6.0,5.4,4.8,1772,14.3,17.9,19.9,14.3,12.4,12.5,8.5056,2,0,0.07055644097507463,32.400000000000006,15.216666666666669,0.5303497942386831,0
HH-05334,Musanze,-1.450964,29.567308,2023-03-19,4.0,8.1,3.3,1832,30.7,25.1,27.3,30.3,30.7,34.4,6.0456,3,1,0.01951879332874051,32.4,29.75,0.08179012345679008,1
HH-06533,Gakenke,-1.697733,29.877919,2023-05-26,6.0,9.7,5.6,2218,21.8,21.5,24.4,22.1,23.5,24.7,12.4208,5,1,0.09712878200435522,58.199999999999996,22.999999999999996,0.604810996563574,0
HH-01512,Rulindo,-1.718586,30.043641,2023-09-03,3.0,8.5,1.5,1622,10.6,13.8,14.1,11.4,10.3,13.1,2.4330000000000003,9,1,0.08488450044026709,25.5,12.216666666666667,0.5209150326797386,0
HH-00829,Rulindo,-1.764598,29.975924,2023-05-05,5.0,9.4,4.3,1876,22.1,25.4,19.7,19.6,26.1,24.6,8.066799999999999,5,1,0.03410312740842127,47.0,22.916666666666668,0.5124113475177304,0
HH-07432,Musanze,-1.529092,29.611456,2024-03-31,5.0,8.4,2.7,1939,16.6,20.5,20.4,19.5,,23.6,5.2353000000000005,3,1,0.07153187737304625,42.0,20.119999999999997,0.5209523809523811,0
HH-07154,Gakenke,-1.748694,29.758088,2023-12-22,5.0,10.8,3.1,2018,26.2,28.2,30.0,24.2,30.7,20.5,6.2558,12,1,0.08097695770069346,54.0,26.633333333333336,0.5067901234567901,0
HH-04673,Rulindo,-1.702858,29.966649,2023-03-14,5.0,5.7,1.0,1833,11.7,17.4,12.1,13.6,15.5,14.3,1.833,3,1,0.03211228514779745,28.5,14.1,0.5052631578947369,0
HH-06537,Rulindo,-1.770666,30.085648,2023-12-27,6.0,11.0,2.9,1976,26.4,38.6,29.1,32.8,34.1,27.2,5.7303999999999995,12,1,0.1305800003575261,66.0,31.366666666666664,0.5247474747474749,0
HH-00477,Nyabihu,-1.565067,29.480065,2023-01-07,5.0,9.8,0.7,2350,23.6,24.3,19.6,23.5,20.7,17.2,1.645,1,0,0.06634877018269025,49.0,21.483333333333334,0.5615646258503402,0
HH-05669,Nyabihu,-1.616488,29.466811,2023-05-04,4.0,9.0,1.6,2778,38.7,37.3,27.9,32.2,34.1,32.2,4.4448,5,1,0.0791693511785463,36.0,33.73333333333334,0.06296296296296273,1
HH-06574,Gakenke,-1.685384,29.866721,2023-07-01,5.0,0.4,2.9,2319,49.6,39.8,36.7,46.9,38.0,45.7,6.725099999999999,7,0,0.0835455116456216,2.0,42.78333333333333,-20.391666666666666,1
HH-02677,Musanze,-1.498081,29.655052,2023-06-26,3.0,6.8,4.0,2007,17.7,15.1,17.9,16.3,,22.0,8.028,6,0,0.08074760566181251,20.4,17.8,0.12745098039215677,1
HH-00469,Musanze,-1.493142,29.666202,2023-08-26,5.0,11.5,12.4,1833,54.1,56.3,45.1,52.8,46.2,61.4,22.7292,8,0,0.08924134507563253,57.5,52.65,0.08434782608695654,1
HH-07417,Musanze,-1.537873,29.629691,2023-05-18,3.0,9.9,3.5,2059,14.7,12.3,14.7,11.9,11.2,12.5,7.2065,5,1,0.08803043488836108,29.700000000000003,12.883333333333333,0.5662177328843996,0
HH-00309,Rulindo,-1.717892,30.082882,2024-03-08,6.0,7.3,5.7,2028,40.5,34.0,35.5,36.4,32.6,37.2,11.5596,3,1,0.12374972130498176,43.8,36.03333333333333,0.17732115677321156,1
HH-07429,Rulindo,-1.733233,29.975578,2023-05-17,3.0,6.5,4.7,1785,16.9,19.2,17.3,16.7,20.5,19.4,8.3895,5,1,0.015388779931877341,19.5,18.333333333333332,0.05982905982905989,1
HH-02926,Gakenke,-1.606994,29.797369,2023-12-15,5.0,10.3,3.2,2195,46.7,35.2,39.2,43.0,53.7,48.0,7.024,12,1,0.0663744189405099,51.5,44.300000000000004,0.13980582524271837,1
HH-01651,Nyabihu,-1.637301,29.491991,2023-09-03,5.0,8.9,0.9,2055,36.6,36.8,,37.8,44.4,37.5,1.8495000000000001,9,1,0.11156850138498181,44.5,38.62,0.1321348314606742,1
HH-04086,Nyabihu,-1.571362,29.472846,2023-02-26,2.0,7.2,1.8,2173,12.9,13.1,13.0,13.9,14.7,13.9,3.9114,2,0,0.06032815639396676,14.4,13.583333333333334,0.056712962962962944,1
HH-05326,Burera,-1.419799,29.785986,2023-12-12,6.0,9.3,5.2,1762,53.9,47.9,39.8,51.5,53.5,55.0,9.1624,12,1,0.09928556500331118,55.800000000000004,50.26666666666667,0.09916367980884105,1
HH-05429,Rulindo,-1.724984,29.991876,2024-03-09,8.0,10.8,2.7,1869,81.3,77.6,80.6,82.9,82.3,67.5,5.0463000000000005,3,1,0.03299701599535118,86.4,78.7,0.08912037037037039,1
HH-01967,Nyabihu,-1.587297,29.507368,2023-02-26,3.0,10.9,4.4,2172,23.8,30.3,29.4,26.4,,28.7,9.5568,2,0,0.09789275573841383,32.7,27.72,0.1522935779816515,1
HH-05846,Musanze,-1.522039,29.596951,2024-05-18,4.0,10.4,1.7,1756,34.0,35.5,39.7,35.5,30.8,38.3,2.9852,5,1,0.05999872633473287,41.6,35.63333333333333,0.14342948717948723,1
HH-05775,Nyabihu,-1.573729,29.46171,2024-04-20,3.0,7.4,11.3,2615,22.3,19.4,20.7,20.1,16.4,18.3,29.549500000000005,4,1,0.050283767065082335,22.200000000000003,19.533333333333335,0.12012012012012016,1
HH-07283,Nyabihu,-1.59929,29.502198,2024-04-16,3.0,11.1,3.8,2411,26.4,29.3,27.2,29.7,25.9,31.9,9.1618,4,1,0.09750861910512679,33.3,28.400000000000002,0.14714714714714702,1
